series_id        	year	period	       value	footnote_codes
JTU11009900QUL   	2011	M02	          11	
JTU11009900QUL   	2011	M03	           7	
JTU11009900QUL   	2011	M04	           8	
JTU11009900QUL   	2011	M05	          10	
JTU11009900QUL   	2011	M06	          11	
JTU11009900QUL   	2011	M07	          14	
JTU11009900QUL   	2011	M08	          17	
JTU11009900QUL   	2011	M09	          15	
JTU11009900QUL   	2011	M10	          15	
JTU11009900QUL   	2011	M11	           9	
JTU11009900QUL   	2011	M12	          11	
JTU11009900QUL   	2011	M13	         135	
JTU11009900QUL   	2012	M01	          17	
JTU11009900QUL   	2012	M02	          13	
JTU11009900QUL   	2012	M03	          14	
JTU11009900QUL   	2012	M04	          18	
JTU11009900QUL   	2012	M05	          15	
JTU11009900QUL   	2012	M06	          14	
JTU11009900QUL   	2012	M07	          20	
JTU11009900QUL   	2012	M08	          20	
JTU11009900QUL   	2012	M09	          16	
JTU11009900QUL   	2012	M10	          24	
JTU11009900QUL   	2012	M11	          11	
JTU11009900QUL   	2012	M12	          10	
JTU11009900QUL   	2012	M13	         192	
JTU11009900QUL   	2013	M01	          11	
JTU11009900QUL   	2013	M02	          11	
JTU11009900QUL   	2013	M03	          16	
JTU11009900QUL   	2013	M04	          14	
JTU11009900QUL   	2013	M05	          14	
JTU11009900QUL   	2013	M06	          17	
JTU11009900QUL   	2013	M07	          16	
JTU11009900QUL   	2013	M08	          16	
JTU11009900QUL   	2013	M09	          13	
JTU11009900QUL   	2013	M10	          13	
JTU11009900QUL   	2013	M11	          10	
JTU11009900QUL   	2013	M12	          14	
JTU11009900QUL   	2013	M13	         165	
JTU11009900QUL   	2014	M01	          11	
JTU11009900QUL   	2014	M02	          13	
JTU11009900QUL   	2014	M03	          15	
JTU11009900QUL   	2014	M04	          18	
JTU11009900QUL   	2014	M05	          16	
JTU11009900QUL   	2014	M06	          14	
JTU11009900QUL   	2014	M07	          16	
JTU11009900QUL   	2014	M08	          19	
JTU11009900QUL   	2014	M09	          17	
JTU11009900QUL   	2014	M10	          18	
JTU11009900QUL   	2014	M11	          13	
JTU11009900QUL   	2014	M12	          10	
JTU11009900QUL   	2014	M13	         179	
JTU11009900QUL   	2015	M01	          12	
JTU11009900QUL   	2015	M02	           9	
JTU11009900QUL   	2015	M03	          13	
JTU11009900QUL   	2015	M04	          14	
JTU11009900QUL   	2015	M05	          19	
JTU11009900QUL   	2015	M06	          14	
JTU11009900QUL   	2015	M07	          18	
JTU11009900QUL   	2015	M08	          20	
JTU11009900QUL   	2015	M09	          17	
JTU11009900QUL   	2015	M10	          16	
JTU11009900QUL   	2015	M11	          13	
JTU11009900QUL   	2015	M12	          11	
JTU11009900QUL   	2015	M13	         176	
JTU11009900QUL   	2016	M01	          20	
JTU11009900QUL   	2016	M02	          10	
JTU11009900QUL   	2016	M03	          13	
JTU11009900QUL   	2016	M04	          13	
JTU11009900QUL   	2016	M05	          13	
JTU11009900QUL   	2016	M06	          14	
JTU11009900QUL   	2016	M07	          12	
JTU11009900QUL   	2016	M08	          17	
JTU11009900QUL   	2016	M09	          15	
JTU11009900QUL   	2016	M10	          14	
JTU11009900QUL   	2016	M11	          11	
JTU11009900QUL   	2016	M12	           9	
JTU11009900QUL   	2016	M13	         161	
JTU11009900QUL   	2017	M01	          12	
JTU11009900QUL   	2017	M02	          11	
JTU11009900QUL   	2017	M03	          11	
JTU11009900QUL   	2017	M04	          10	
JTU11009900QUL   	2017	M05	          15	
JTU11009900QUL   	2017	M06	          14	
JTU11009900QUL   	2017	M07	          19	
JTU11009900QUL   	2017	M08	          16	
JTU11009900QUL   	2017	M09	          19	
JTU11009900QUL   	2017	M10	          20	
JTU11009900QUL   	2017	M11	          12	
JTU11009900QUL   	2017	M12	          13	
JTU11009900QUL   	2017	M13	         172	
JTU11009900QUL   	2018	M01	          20	
JTU11009900QUL   	2018	M02	          18	
JTU11009900QUL   	2018	M03	          17	
JTU11009900QUL   	2018	M04	          23	
JTU11009900QUL   	2018	M05	          23	
JTU11009900QUL   	2018	M06	          20	
JTU11009900QUL   	2018	M07	          24	
JTU11009900QUL   	2018	M08	          24	
JTU11009900QUL   	2018	M09	          24	
JTU11009900QUL   	2018	M10	          20	
JTU11009900QUL   	2018	M11	          16	
JTU11009900QUL   	2018	M12	          18	
JTU11009900QUL   	2018	M13	         247	
JTU11009900QUL   	2019	M01	          17	
JTU11009900QUL   	2019	M02	          18	
JTU11009900QUL   	2019	M03	          20	
JTU11009900QUL   	2019	M04	          18	
JTU11009900QUL   	2019	M05	          14	
JTU11009900QUL   	2019	M06	          12	
JTU11009900QUL   	2019	M07	          16	
JTU11009900QUL   	2019	M08	          17	
JTU11009900QUL   	2019	M09	          12	
JTU11009900QUL   	2019	M10	          13	
JTU11009900QUL   	2019	M11	          11	
JTU11009900QUL   	2019	M12	           9	
JTU11009900QUL   	2019	M13	         177	
JTU11009900QUL   	2020	M01	          14	
JTU11009900QUL   	2020	M02	          11	
JTU11009900QUL   	2020	M03	           7	
JTU11009900QUL   	2020	M04	           6	
JTU11009900QUL   	2020	M05	           7	
JTU11009900QUL   	2020	M06	           8	P
JTU11009900QUR   	2000	M12	         0.9	
JTU11009900QUR   	2001	M01	         1.9	
JTU11009900QUR   	2001	M02	         0.9	
JTU11009900QUR   	2001	M03	         1.5	
JTU11009900QUR   	2001	M04	         2.2	
JTU11009900QUR   	2001	M05	         1.6	
JTU11009900QUR   	2001	M06	         2.3	
JTU11009900QUR   	2001	M07	         2.3	
JTU11009900QUR   	2001	M08	         3.0	
JTU11009900QUR   	2001	M09	         1.9	
JTU11009900QUR   	2001	M10	         2.4	
JTU11009900QUR   	2001	M11	         0.9	
JTU11009900QUR   	2001	M12	         0.4	
JTU11009900QUR   	2001	M13	        21.5	
JTU11009900QUR   	2002	M01	         2.0	
JTU11009900QUR   	2002	M02	         1.8	
JTU11009900QUR   	2002	M03	         1.0	
JTU11009900QUR   	2002	M04	         1.1	
JTU11009900QUR   	2002	M05	         1.4	
JTU11009900QUR   	2002	M06	         1.8	
JTU11009900QUR   	2002	M07	         1.8	
JTU11009900QUR   	2002	M08	         2.5	
JTU11009900QUR   	2002	M09	         1.6	
JTU11009900QUR   	2002	M10	         1.0	
JTU11009900QUR   	2002	M11	         0.8	
JTU11009900QUR   	2002	M12	         1.0	
JTU11009900QUR   	2002	M13	        17.7	
JTU11009900QUR   	2003	M01	         1.4	
JTU11009900QUR   	2003	M02	         1.2	
JTU11009900QUR   	2003	M03	         1.7	
JTU11009900QUR   	2003	M04	         2.0	
JTU11009900QUR   	2003	M05	         1.4	
JTU11009900QUR   	2003	M06	         1.3	
JTU11009900QUR   	2003	M07	         2.1	
JTU11009900QUR   	2003	M08	         2.1	
JTU11009900QUR   	2003	M09	         1.4	
JTU11009900QUR   	2003	M10	         1.2	
JTU11009900QUR   	2003	M11	         0.9	
JTU11009900QUR   	2003	M12	         0.9	
JTU11009900QUR   	2003	M13	        17.8	
JTU11009900QUR   	2004	M01	         1.2	
JTU11009900QUR   	2004	M02	         1.2	
JTU11009900QUR   	2004	M03	         1.1	
JTU11009900QUR   	2004	M04	         2.0	
JTU11009900QUR   	2004	M05	         1.1	
JTU11009900QUR   	2004	M06	         1.7	
JTU11009900QUR   	2004	M07	         2.1	
JTU11009900QUR   	2004	M08	         1.8	
JTU11009900QUR   	2004	M09	         1.9	
JTU11009900QUR   	2004	M10	         2.3	
JTU11009900QUR   	2004	M11	         1.1	
JTU11009900QUR   	2004	M12	         1.2	
JTU11009900QUR   	2004	M13	        18.8	
JTU11009900QUR   	2005	M01	         2.2	
JTU11009900QUR   	2005	M02	         1.1	
JTU11009900QUR   	2005	M03	         1.9	
JTU11009900QUR   	2005	M04	         2.0	
JTU11009900QUR   	2005	M05	         1.9	
JTU11009900QUR   	2005	M06	         1.6	
JTU11009900QUR   	2005	M07	         2.1	
JTU11009900QUR   	2005	M08	         1.7	
JTU11009900QUR   	2005	M09	         1.3	
JTU11009900QUR   	2005	M10	         1.3	
JTU11009900QUR   	2005	M11	         1.2	
JTU11009900QUR   	2005	M12	         1.0	
JTU11009900QUR   	2005	M13	        19.3	
JTU11009900QUR   	2006	M01	         1.7	
JTU11009900QUR   	2006	M02	         1.3	
JTU11009900QUR   	2006	M03	         1.7	
JTU11009900QUR   	2006	M04	         1.6	
JTU11009900QUR   	2006	M05	         1.6	
JTU11009900QUR   	2006	M06	         1.1	
JTU11009900QUR   	2006	M07	         1.7	
JTU11009900QUR   	2006	M08	         2.6	
JTU11009900QUR   	2006	M09	         2.4	
JTU11009900QUR   	2006	M10	         1.7	
JTU11009900QUR   	2006	M11	         1.2	
JTU11009900QUR   	2006	M12	         1.4	
JTU11009900QUR   	2006	M13	        19.9	
JTU11009900QUR   	2007	M01	         1.7	
JTU11009900QUR   	2007	M02	         1.6	
JTU11009900QUR   	2007	M03	         1.9	
JTU11009900QUR   	2007	M04	         1.9	
JTU11009900QUR   	2007	M05	         2.6	
JTU11009900QUR   	2007	M06	         2.1	
JTU11009900QUR   	2007	M07	         2.2	
JTU11009900QUR   	2007	M08	         2.7	
JTU11009900QUR   	2007	M09	         2.8	
JTU11009900QUR   	2007	M10	         1.7	
JTU11009900QUR   	2007	M11	         1.5	
JTU11009900QUR   	2007	M12	         1.5	
JTU11009900QUR   	2007	M13	        24.0	
JTU11009900QUR   	2008	M01	         2.5	
JTU11009900QUR   	2008	M02	         1.9	
JTU11009900QUR   	2008	M03	         1.7	
JTU11009900QUR   	2008	M04	         1.9	
JTU11009900QUR   	2008	M05	         2.0	
JTU11009900QUR   	2008	M06	         2.3	
JTU11009900QUR   	2008	M07	         1.7	
JTU11009900QUR   	2008	M08	         2.3	
JTU11009900QUR   	2008	M09	         2.1	
JTU11009900QUR   	2008	M10	         2.7	
JTU11009900QUR   	2008	M11	         1.5	
JTU11009900QUR   	2008	M12	         1.7	
JTU11009900QUR   	2008	M13	        24.2	
JTU11009900QUR   	2009	M01	         1.7	
JTU11009900QUR   	2009	M02	         1.2	
JTU11009900QUR   	2009	M03	         1.4	
JTU11009900QUR   	2009	M04	         1.1	
JTU11009900QUR   	2009	M05	         0.9	
JTU11009900QUR   	2009	M06	         0.9	
JTU11009900QUR   	2009	M07	         0.6	
JTU11009900QUR   	2009	M08	         1.5	
JTU11009900QUR   	2009	M09	         0.9	
JTU11009900QUR   	2009	M10	         1.0	
JTU11009900QUR   	2009	M11	         0.6	
JTU11009900QUR   	2009	M12	         0.6	
JTU11009900QUR   	2009	M13	        12.4	
JTU11009900QUR   	2010	M01	         1.2	
JTU11009900QUR   	2010	M02	         0.9	
JTU11009900QUR   	2010	M03	         1.0	
JTU11009900QUR   	2010	M04	         1.1	
JTU11009900QUR   	2010	M05	         0.9	
JTU11009900QUR   	2010	M06	         1.1	
JTU11009900QUR   	2010	M07	         1.3	
JTU11009900QUR   	2010	M08	         1.6	
JTU11009900QUR   	2010	M09	         1.1	
JTU11009900QUR   	2010	M10	         0.9	
JTU11009900QUR   	2010	M11	         0.8	
JTU11009900QUR   	2010	M12	         0.9	
JTU11009900QUR   	2010	M13	        12.9	
JTU11009900QUR   	2011	M01	         1.0	
JTU11009900QUR   	2011	M02	         1.6	
JTU11009900QUR   	2011	M03	         1.0	
JTU11009900QUR   	2011	M04	         1.1	
JTU11009900QUR   	2011	M05	         1.3	
JTU11009900QUR   	2011	M06	         1.4	
JTU11009900QUR   	2011	M07	         1.7	
JTU11009900QUR   	2011	M08	         2.1	
JTU11009900QUR   	2011	M09	         1.8	
JTU11009900QUR   	2011	M10	         1.9	
JTU11009900QUR   	2011	M11	         1.1	
JTU11009900QUR   	2011	M12	         1.4	
JTU11009900QUR   	2011	M13	        17.1	
JTU11009900QUR   	2012	M01	         2.0	
JTU11009900QUR   	2012	M02	         1.6	
JTU11009900QUR   	2012	M03	         1.6	
JTU11009900QUR   	2012	M04	         2.1	
JTU11009900QUR   	2012	M05	         1.8	
JTU11009900QUR   	2012	M06	         1.6	
JTU11009900QUR   	2012	M07	         2.3	
JTU11009900QUR   	2012	M08	         2.4	
JTU11009900QUR   	2012	M09	         1.9	
JTU11009900QUR   	2012	M10	         2.9	
JTU11009900QUR   	2012	M11	         1.3	
JTU11009900QUR   	2012	M12	         1.2	
JTU11009900QUR   	2012	M13	        22.6	
JTU11009900QUR   	2013	M01	         1.4	
JTU11009900QUR   	2013	M02	         1.2	
JTU11009900QUR   	2013	M03	         1.8	
JTU11009900QUR   	2013	M04	         1.7	
JTU11009900QUR   	2013	M05	         1.6	
JTU11009900QUR   	2013	M06	         2.0	
JTU11009900QUR   	2013	M07	         1.8	
JTU11009900QUR   	2013	M08	         1.8	
JTU11009900QUR   	2013	M09	         1.5	
JTU11009900QUR   	2013	M10	         1.5	
JTU11009900QUR   	2013	M11	         1.2	
JTU11009900QUR   	2013	M12	         1.6	
JTU11009900QUR   	2013	M13	        19.1	
JTU11009900QUR   	2014	M01	         1.3	
JTU11009900QUR   	2014	M02	         1.6	
JTU11009900QUR   	2014	M03	         1.7	
JTU11009900QUR   	2014	M04	         2.1	
JTU11009900QUR   	2014	M05	         1.8	
JTU11009900QUR   	2014	M06	         1.6	
JTU11009900QUR   	2014	M07	         1.8	
JTU11009900QUR   	2014	M08	         2.1	
JTU11009900QUR   	2014	M09	         1.8	
JTU11009900QUR   	2014	M10	         2.0	
JTU11009900QUR   	2014	M11	         1.5	
JTU11009900QUR   	2014	M12	         1.1	
JTU11009900QUR   	2014	M13	        20.1	
JTU11009900QUR   	2015	M01	         1.4	
JTU11009900QUR   	2015	M02	         1.1	
JTU11009900QUR   	2015	M03	         1.5	
JTU11009900QUR   	2015	M04	         1.7	
JTU11009900QUR   	2015	M05	         2.3	
JTU11009900QUR   	2015	M06	         1.7	
JTU11009900QUR   	2015	M07	         2.2	
JTU11009900QUR   	2015	M08	         2.5	
JTU11009900QUR   	2015	M09	         2.1	
JTU11009900QUR   	2015	M10	         2.1	
JTU11009900QUR   	2015	M11	         1.7	
JTU11009900QUR   	2015	M12	         1.5	
JTU11009900QUR   	2015	M13	        21.6	
JTU11009900QUR   	2016	M01	         2.7	
JTU11009900QUR   	2016	M02	         1.5	
JTU11009900QUR   	2016	M03	         1.9	
JTU11009900QUR   	2016	M04	         2.0	
JTU11009900QUR   	2016	M05	         1.9	
JTU11009900QUR   	2016	M06	         2.1	
JTU11009900QUR   	2016	M07	         1.9	
JTU11009900QUR   	2016	M08	         2.6	
JTU11009900QUR   	2016	M09	         2.3	
JTU11009900QUR   	2016	M10	         2.2	
JTU11009900QUR   	2016	M11	         1.6	
JTU11009900QUR   	2016	M12	         1.4	
JTU11009900QUR   	2016	M13	        24.1	
JTU11009900QUR   	2017	M01	         1.9	
JTU11009900QUR   	2017	M02	         1.8	
JTU11009900QUR   	2017	M03	         1.8	
JTU11009900QUR   	2017	M04	         1.5	
JTU11009900QUR   	2017	M05	         2.2	
JTU11009900QUR   	2017	M06	         2.1	
JTU11009900QUR   	2017	M07	         2.8	
JTU11009900QUR   	2017	M08	         2.3	
JTU11009900QUR   	2017	M09	         2.7	
JTU11009900QUR   	2017	M10	         2.9	
JTU11009900QUR   	2017	M11	         1.7	
JTU11009900QUR   	2017	M12	         1.9	
JTU11009900QUR   	2017	M13	        25.4	
JTU11009900QUR   	2018	M01	         2.9	
JTU11009900QUR   	2018	M02	         2.6	
JTU11009900QUR   	2018	M03	         2.4	
JTU11009900QUR   	2018	M04	         3.2	
JTU11009900QUR   	2018	M05	         3.2	
JTU11009900QUR   	2018	M06	         2.8	
JTU11009900QUR   	2018	M07	         3.2	
JTU11009900QUR   	2018	M08	         3.2	
JTU11009900QUR   	2018	M09	         3.2	
JTU11009900QUR   	2018	M10	         2.7	
JTU11009900QUR   	2018	M11	         2.1	
JTU11009900QUR   	2018	M12	         2.4	
JTU11009900QUR   	2018	M13	        34.0	
JTU11009900QUR   	2019	M01	         2.3	
JTU11009900QUR   	2019	M02	         2.5	
JTU11009900QUR   	2019	M03	         2.7	
JTU11009900QUR   	2019	M04	         2.5	
JTU11009900QUR   	2019	M05	         1.9	
JTU11009900QUR   	2019	M06	         1.7	
JTU11009900QUR   	2019	M07	         2.1	
JTU11009900QUR   	2019	M08	         2.3	
JTU11009900QUR   	2019	M09	         1.7	
JTU11009900QUR   	2019	M10	         1.7	
JTU11009900QUR   	2019	M11	         1.4	
JTU11009900QUR   	2019	M12	         1.3	
JTU11009900QUR   	2019	M13	        24.0	
JTU11009900QUR   	2020	M01	         2.1	
JTU11009900QUR   	2020	M02	         1.6	
JTU11009900QUR   	2020	M03	         1.0	
JTU11009900QUR   	2020	M04	         1.0	
JTU11009900QUR   	2020	M05	         1.1	
JTU11009900QUR   	2020	M06	         1.3	P
JTU23000000QUL   	2000	M12	          71	
JTU23000000QUL   	2001	M01	         145	
JTU23000000QUL   	2001	M02	         146	
JTU23000000QUL   	2001	M03	         161	
JTU23000000QUL   	2001	M04	         236	
JTU23000000QUL   	2001	M05	         172	
JTU23000000QUL   	2001	M06	         189	
JTU23000000QUL   	2001	M07	         231	
JTU23000000QUL   	2001	M08	         198	
JTU23000000QUL   	2001	M09	         174	
JTU23000000QUL   	2001	M10	         172	
JTU23000000QUL   	2001	M11	         140	
JTU23000000QUL   	2001	M12	         109	
JTU23000000QUL   	2001	M13	        2073	
JTU23000000QUL   	2002	M01	         155	
JTU23000000QUL   	2002	M02	         128	
JTU23000000QUL   	2002	M03	         114	
JTU23000000QUL   	2002	M04	         198	
JTU23000000QUL   	2002	M05	         150	
JTU23000000QUL   	2002	M06	         142	
JTU23000000QUL   	2002	M07	         220	
JTU23000000QUL   	2002	M08	         196	
JTU23000000QUL   	2002	M09	         189	
JTU23000000QUL   	2002	M10	         153	
JTU23000000QUL   	2002	M11	          92	
JTU23000000QUL   	2002	M12	         106	
JTU23000000QUL   	2002	M13	        1843	
JTU23000000QUL   	2003	M01	         132	
JTU23000000QUL   	2003	M02	         111	
JTU23000000QUL   	2003	M03	         105	
JTU23000000QUL   	2003	M04	         124	
JTU23000000QUL   	2003	M05	         149	
JTU23000000QUL   	2003	M06	         175	
JTU23000000QUL   	2003	M07	         193	
JTU23000000QUL   	2003	M08	         185	
JTU23000000QUL   	2003	M09	         169	
JTU23000000QUL   	2003	M10	         158	
JTU23000000QUL   	2003	M11	         127	
JTU23000000QUL   	2003	M12	         153	
JTU23000000QUL   	2003	M13	        1781	
JTU23000000QUL   	2004	M01	         146	
JTU23000000QUL   	2004	M02	         127	
JTU23000000QUL   	2004	M03	         141	
JTU23000000QUL   	2004	M04	         189	
JTU23000000QUL   	2004	M05	         152	
JTU23000000QUL   	2004	M06	         211	
JTU23000000QUL   	2004	M07	         184	
JTU23000000QUL   	2004	M08	         203	
JTU23000000QUL   	2004	M09	         186	
JTU23000000QUL   	2004	M10	         184	
JTU23000000QUL   	2004	M11	         142	
JTU23000000QUL   	2004	M12	         131	
JTU23000000QUL   	2004	M13	        1996	
JTU23000000QUL   	2005	M01	         182	
JTU23000000QUL   	2005	M02	         135	
JTU23000000QUL   	2005	M03	         156	
JTU23000000QUL   	2005	M04	         172	
JTU23000000QUL   	2005	M05	         180	
JTU23000000QUL   	2005	M06	         173	
JTU23000000QUL   	2005	M07	         225	
JTU23000000QUL   	2005	M08	         276	
JTU23000000QUL   	2005	M09	         255	
JTU23000000QUL   	2005	M10	         242	
JTU23000000QUL   	2005	M11	         176	
JTU23000000QUL   	2005	M12	         207	
JTU23000000QUL   	2005	M13	        2379	
JTU23000000QUL   	2006	M01	         193	
JTU23000000QUL   	2006	M02	         144	
JTU23000000QUL   	2006	M03	         168	
JTU23000000QUL   	2006	M04	         217	
JTU23000000QUL   	2006	M05	         212	
JTU23000000QUL   	2006	M06	         222	
JTU23000000QUL   	2006	M07	         217	
JTU23000000QUL   	2006	M08	         232	
JTU23000000QUL   	2006	M09	         164	
JTU23000000QUL   	2006	M10	         180	
JTU23000000QUL   	2006	M11	         128	
JTU23000000QUL   	2006	M12	         143	
JTU23000000QUL   	2006	M13	        2220	
JTU23000000QUL   	2007	M01	         139	
JTU23000000QUL   	2007	M02	         112	
JTU23000000QUL   	2007	M03	         124	
JTU23000000QUL   	2007	M04	         164	
JTU23000000QUL   	2007	M05	         161	
JTU23000000QUL   	2007	M06	         154	
JTU23000000QUL   	2007	M07	         254	
JTU23000000QUL   	2007	M08	         235	
JTU23000000QUL   	2007	M09	         168	
JTU23000000QUL   	2007	M10	         180	
JTU23000000QUL   	2007	M11	         131	
JTU23000000QUL   	2007	M12	         117	
JTU23000000QUL   	2007	M13	        1939	
JTU23000000QUL   	2008	M01	         130	
JTU23000000QUL   	2008	M02	         129	
JTU23000000QUL   	2008	M03	         104	
JTU23000000QUL   	2008	M04	         169	
JTU23000000QUL   	2008	M05	         134	
JTU23000000QUL   	2008	M06	         145	
JTU23000000QUL   	2008	M07	         221	
JTU23000000QUL   	2008	M08	         216	
JTU23000000QUL   	2008	M09	         128	
JTU23000000QUL   	2008	M10	         124	
JTU23000000QUL   	2008	M11	          78	
JTU23000000QUL   	2008	M12	          68	
JTU23000000QUL   	2008	M13	        1646	
JTU23000000QUL   	2009	M01	          70	
JTU23000000QUL   	2009	M02	          72	
JTU23000000QUL   	2009	M03	          74	
JTU23000000QUL   	2009	M04	          68	
JTU23000000QUL   	2009	M05	          81	
JTU23000000QUL   	2009	M06	          83	
JTU23000000QUL   	2009	M07	          91	
JTU23000000QUL   	2009	M08	          85	
JTU23000000QUL   	2009	M09	          81	
JTU23000000QUL   	2009	M10	          71	
JTU23000000QUL   	2009	M11	          67	
JTU23000000QUL   	2009	M12	          63	
JTU23000000QUL   	2009	M13	         906	
JTU23000000QUL   	2010	M01	          84	
JTU23000000QUL   	2010	M02	          62	
JTU23000000QUL   	2010	M03	          69	
JTU23000000QUL   	2010	M04	          68	
JTU23000000QUL   	2010	M05	          58	
JTU23000000QUL   	2010	M06	          70	
JTU23000000QUL   	2010	M07	          95	
JTU23000000QUL   	2010	M08	         118	
JTU23000000QUL   	2010	M09	          92	
JTU23000000QUL   	2010	M10	          91	
JTU23000000QUL   	2010	M11	          46	
JTU23000000QUL   	2010	M12	          70	
JTU23000000QUL   	2010	M13	         923	
JTU23000000QUL   	2011	M01	          55	
JTU23000000QUL   	2011	M02	          53	
JTU23000000QUL   	2011	M03	          68	
JTU23000000QUL   	2011	M04	          96	
JTU23000000QUL   	2011	M05	          84	
JTU23000000QUL   	2011	M06	          90	
JTU23000000QUL   	2011	M07	          99	
JTU23000000QUL   	2011	M08	         101	
JTU23000000QUL   	2011	M09	          95	
JTU23000000QUL   	2011	M10	          92	
JTU23000000QUL   	2011	M11	          90	
JTU23000000QUL   	2011	M12	          64	
JTU23000000QUL   	2011	M13	         987	
JTU23000000QUL   	2012	M01	          63	
JTU23000000QUL   	2012	M02	          61	
JTU23000000QUL   	2012	M03	          79	
JTU23000000QUL   	2012	M04	          73	
JTU23000000QUL   	2012	M05	          81	
JTU23000000QUL   	2012	M06	         102	
JTU23000000QUL   	2012	M07	         106	
JTU23000000QUL   	2012	M08	          98	
JTU23000000QUL   	2012	M09	          84	
JTU23000000QUL   	2012	M10	         111	
JTU23000000QUL   	2012	M11	          76	
JTU23000000QUL   	2012	M12	          58	
JTU23000000QUL   	2012	M13	         992	
JTU23000000QUL   	2013	M01	         119	
JTU23000000QUL   	2013	M02	          86	
JTU23000000QUL   	2013	M03	          79	
JTU23000000QUL   	2013	M04	          92	
JTU23000000QUL   	2013	M05	          95	
JTU23000000QUL   	2013	M06	         111	
JTU23000000QUL   	2013	M07	         129	
JTU23000000QUL   	2013	M08	         126	
JTU23000000QUL   	2013	M09	         101	
JTU23000000QUL   	2013	M10	         101	
JTU23000000QUL   	2013	M11	          52	
JTU23000000QUL   	2013	M12	          61	
JTU23000000QUL   	2013	M13	        1152	
JTU23000000QUL   	2014	M01	          80	
JTU23000000QUL   	2014	M02	          75	
JTU23000000QUL   	2014	M03	          78	
JTU23000000QUL   	2014	M04	         110	
JTU23000000QUL   	2014	M05	         129	
JTU23000000QUL   	2014	M06	         126	
JTU23000000QUL   	2014	M07	         138	
JTU23000000QUL   	2014	M08	         164	
JTU23000000QUL   	2014	M09	         117	
JTU23000000QUL   	2014	M10	         113	
JTU23000000QUL   	2014	M11	          65	
JTU23000000QUL   	2014	M12	          99	
JTU23000000QUL   	2014	M13	        1296	
JTU23000000QUL   	2015	M01	          95	
JTU23000000QUL   	2015	M02	          84	
JTU23000000QUL   	2015	M03	         100	
JTU23000000QUL   	2015	M04	         128	
JTU23000000QUL   	2015	M05	         123	
JTU23000000QUL   	2015	M06	         120	
JTU23000000QUL   	2015	M07	         138	
JTU23000000QUL   	2015	M08	         143	
JTU23000000QUL   	2015	M09	         132	
JTU23000000QUL   	2015	M10	         100	
JTU23000000QUL   	2015	M11	          92	
JTU23000000QUL   	2015	M12	         104	
JTU23000000QUL   	2015	M13	        1359	
JTU23000000QUL   	2016	M01	          81	
JTU23000000QUL   	2016	M02	          74	
JTU23000000QUL   	2016	M03	         128	
JTU23000000QUL   	2016	M04	         121	
JTU23000000QUL   	2016	M05	         125	
JTU23000000QUL   	2016	M06	         122	
JTU23000000QUL   	2016	M07	         161	
JTU23000000QUL   	2016	M08	         192	
JTU23000000QUL   	2016	M09	         123	
JTU23000000QUL   	2016	M10	         134	
JTU23000000QUL   	2016	M11	         121	
JTU23000000QUL   	2016	M12	         109	
JTU23000000QUL   	2016	M13	        1491	
JTU23000000QUL   	2017	M01	         138	
JTU23000000QUL   	2017	M02	         125	
JTU23000000QUL   	2017	M03	         149	
JTU23000000QUL   	2017	M04	         166	
JTU23000000QUL   	2017	M05	         149	
JTU23000000QUL   	2017	M06	         143	
JTU23000000QUL   	2017	M07	         185	
JTU23000000QUL   	2017	M08	         200	
JTU23000000QUL   	2017	M09	         187	
JTU23000000QUL   	2017	M10	         187	
JTU23000000QUL   	2017	M11	         105	
JTU23000000QUL   	2017	M12	         118	
JTU23000000QUL   	2017	M13	        1852	
JTU23000000QUL   	2018	M01	         141	
JTU23000000QUL   	2018	M02	         120	
JTU23000000QUL   	2018	M03	         145	
JTU23000000QUL   	2018	M04	         178	
JTU23000000QUL   	2018	M05	         165	
JTU23000000QUL   	2018	M06	         183	
JTU23000000QUL   	2018	M07	         239	
JTU23000000QUL   	2018	M08	         228	
JTU23000000QUL   	2018	M09	         180	
JTU23000000QUL   	2018	M10	         184	
JTU23000000QUL   	2018	M11	         147	
JTU23000000QUL   	2018	M12	         148	
JTU23000000QUL   	2018	M13	        2058	
JTU23000000QUL   	2019	M01	         176	
JTU23000000QUL   	2019	M02	         164	
JTU23000000QUL   	2019	M03	         133	
JTU23000000QUL   	2019	M04	         150	
JTU23000000QUL   	2019	M05	         159	
JTU23000000QUL   	2019	M06	         193	
JTU23000000QUL   	2019	M07	         216	
JTU23000000QUL   	2019	M08	         220	
JTU23000000QUL   	2019	M09	         202	
JTU23000000QUL   	2019	M10	         204	
JTU23000000QUL   	2019	M11	         128	
JTU23000000QUL   	2019	M12	         137	
JTU23000000QUL   	2019	M13	        2082	
JTU23000000QUL   	2020	M01	         153	
JTU23000000QUL   	2020	M02	         116	
JTU23000000QUL   	2020	M03	         106	
JTU23000000QUL   	2020	M04	          77	
JTU23000000QUL   	2020	M05	          87	
JTU23000000QUL   	2020	M06	         135	P
JTU23000000QUR   	2000	M12	         1.1	
JTU23000000QUR   	2001	M01	         2.3	
JTU23000000QUR   	2001	M02	         2.3	
JTU23000000QUR   	2001	M03	         2.5	
JTU23000000QUR   	2001	M04	         3.5	
JTU23000000QUR   	2001	M05	         2.5	
JTU23000000QUR   	2001	M06	         2.7	
JTU23000000QUR   	2001	M07	         3.2	
JTU23000000QUR   	2001	M08	         2.8	
